Frame,Right Lower Leg x_mean,Right Lower Leg x_std,Right Lower Leg x_min,Right Lower Leg x_max,Right Lower Leg x_auc,Right Lower Leg x_peaks,Right Lower Leg y_mean,Right Lower Leg y_std,Right Lower Leg y_min,Right Lower Leg y_max,Right Lower Leg y_auc,Right Lower Leg y_peaks,Right Lower Leg z_mean,Right Lower Leg z_std,Right Lower Leg z_min,Right Lower Leg z_max,Right Lower Leg z_auc,Right Lower Leg z_peaks,Left Lower Leg x_mean,Left Lower Leg x_std,Left Lower Leg x_min,Left Lower Leg x_max,Left Lower Leg x_auc,Left Lower Leg x_peaks,Left Lower Leg y_mean,Left Lower Leg y_std,Left Lower Leg y_min,Left Lower Leg y_max,Left Lower Leg y_auc,Left Lower Leg y_peaks,Left Lower Leg z_mean,Left Lower Leg z_std,Left Lower Leg z_min,Left Lower Leg z_max,Left Lower Leg z_auc,Left Lower Leg z_peaks,class_mean,class_std,class_min,class_max,class_auc,class_peaks,rms_xy_right_lower_leg_mean,rms_xy_right_lower_leg_std,rms_xy_right_lower_leg_min,rms_xy_right_lower_leg_max,rms_xy_right_lower_leg_auc,rms_xy_right_lower_leg_peaks,rms_yz_right_lower_leg_mean,rms_yz_right_lower_leg_std,rms_yz_right_lower_leg_min,rms_yz_right_lower_leg_max,rms_yz_right_lower_leg_auc,rms_yz_right_lower_leg_peaks,rms_zx_right_lower_leg_mean,rms_zx_right_lower_leg_std,rms_zx_right_lower_leg_min,rms_zx_right_lower_leg_max,rms_zx_right_lower_leg_auc,rms_zx_right_lower_leg_peaks,rms_xyz_right_lower_leg_mean,rms_xyz_right_lower_leg_std,rms_xyz_right_lower_leg_min,rms_xyz_right_lower_leg_max,rms_xyz_right_lower_leg_auc,rms_xyz_right_lower_leg_peaks,rms_xy_left_lower_leg_mean,rms_xy_left_lower_leg_std,rms_xy_left_lower_leg_min,rms_xy_left_lower_leg_max,rms_xy_left_lower_leg_auc,rms_xy_left_lower_leg_peaks,rms_yz_left_lower_leg_mean,rms_yz_left_lower_leg_std,rms_yz_left_lower_leg_min,rms_yz_left_lower_leg_max,rms_yz_left_lower_leg_auc,rms_yz_left_lower_leg_peaks,rms_zx_left_lower_leg_mean,rms_zx_left_lower_leg_std,rms_zx_left_lower_leg_min,rms_zx_left_lower_leg_max,rms_zx_left_lower_leg_auc,rms_zx_left_lower_leg_peaks,rms_xyz_left_lower_leg_mean,rms_xyz_left_lower_leg_std,rms_xyz_left_lower_leg_min,rms_xyz_left_lower_leg_max,rms_xyz_left_lower_leg_auc,rms_xyz_left_lower_leg_peaks,roll_right_lower_leg_mean,roll_right_lower_leg_std,roll_right_lower_leg_min,roll_right_lower_leg_max,roll_right_lower_leg_auc,roll_right_lower_leg_peaks,pitch_right_lower_leg_mean,pitch_right_lower_leg_std,pitch_right_lower_leg_min,pitch_right_lower_leg_max,pitch_right_lower_leg_auc,pitch_right_lower_leg_peaks,roll_left_lower_leg_mean,roll_left_lower_leg_std,roll_left_lower_leg_min,roll_left_lower_leg_max,roll_left_lower_leg_auc,roll_left_lower_leg_peaks,class
7860,-0.03615326673333333,0.28222558851694546,-0.601089118,0.776338792,-2.169196004,15,0.0014979942833333348,0.2544355916245109,-0.6228044,0.568548202,0.08987965700000008,11,-0.002534342766666665,0.09693264484490868,-0.181050532,0.250433692,-0.1520605659999999,15,0.0044001767833333335,0.3387788452933247,-0.780704878,0.688621005,0.264010607,11,-0.032704535183333334,0.3805300985555793,-0.661476224,0.914057851,-1.962272111,11,0.006796978000000001,0.11641393396663462,-0.233673272,0.293855637,0.4078186800000001,14,1.0,0.0,1,1,60,0,0.33702526228184354,0.1738074596523385,0.054944205570270584,0.8203454598328799,20.22151573691061,18,0.23516989469145547,0.1337907750646255,0.031821113104064304,0.6251785069638147,14.110193681487328,17,0.24819526411117598,0.16654726790057478,0.012033358536041134,0.7766837225529815,14.891715846670559,20,0.3550191426245301,0.1641580878274725,0.10181798335293599,0.8206718944762009,21.301148557471805,18,0.4536262180948728,0.22675356591400705,0.06252980893884184,1.0012500882860795,27.21757308569237,11,0.34438700308560194,0.19717362623180548,0.05776521585611924,0.9485144884205966,20.663220185136115,15,0.29629987041410266,0.19775828971232548,0.0357975185990516,0.8163824591574259,17.77799222484616,15,0.4678256715834547,0.22739940135763378,0.07157890115440156,1.0293113971873686,28.069540295007283,12,2.706548212017853,46.86841442267797,-81.7200828713585,86.62282018424867,162.39289272107118,15,-6.168796031042542,47.24427928354709,-85.27758093913536,82.30404360228304,-370.1277618625525,16,-6.763016400624531,52.07889351422367,-79.24544190468775,81.68223084898392,-405.78098403747185,11,1
7920,0.06479015016666667,0.2817909724334613,-0.441926936,0.516078486,3.8874090100000003,16,-0.016929118749999996,0.24072579790383358,-0.476071783,0.517185552,-1.0157471249999999,11,-0.0018745965333333355,0.08333286758533597,-0.134469001,0.18325961,-0.11247579200000013,12,-0.04103329948333334,0.40714269025394745,-0.95110324,0.787614745,-2.4619979690000005,9,0.10430566336666666,0.3684798780856391,-0.563694297,1.21027973,6.258339802,10,0.0076627567833333346,0.1186860801862876,-0.219990177,0.318494814,0.45976540700000007,13,1.0,0.0,1,1,60,0,0.3516305593439796,0.12718378232527447,0.07010922505891838,0.6522640143568118,21.097833560638776,17,0.21912584799371507,0.1278996981271861,0.020506700963924256,0.5186692584413711,13.147550879622903,12,0.27371254256306343,0.12014425805003237,0.03802401251470226,0.5187228249322855,16.422752553783805,22,0.3625937750015128,0.12312897464973577,0.08063376341923457,0.6534410829443159,21.755626500090766,16,0.46757823896720946,0.30328854268632444,0.0024341890593405024,1.5392772323358033,28.05469433803257,13,0.3148340226692907,0.2453306385393302,0.041943971302197174,1.2514855058664354,18.890041360157444,12,0.3540224254735305,0.23273889136832748,0.053365203297995455,1.003013618892282,21.24134552841183,11,0.4848643643324734,0.2989764957427958,0.05501285894315123,1.571882102618471,29.091861859948402,13,-1.2298354701672514,41.65887906111012,-81.99115320079984,82.32103207220597,-73.79012821003508,12,13.649763595630889,52.8555346786563,-83.40348786062476,84.74725934592247,818.9858157378533,14,8.010677860894111,42.83098671443954,-70.41295152108474,82.45264380079777,480.6406716536466,14,1
7980,-0.08461741221666666,0.4914124597862014,-1.015019364,1.171424401,-5.077044732999999,12,0.02886669059999999,0.9162933863170423,-2.642368175,2.143953685,1.7320014359999996,11,-0.0009373743666666674,0.27901990078702454,-0.693266045,0.907939325,-0.05624246200000005,13,-0.010976084633333329,0.9097133199442593,-3.099927824,2.085845631,-0.6585650779999997,11,-0.13829535265,0.716310321089556,-2.477093075,1.022042397,-8.297721159,12,0.01979762628333333,0.20863385563753234,-0.373083704,0.706679465,1.187857577,13,1.0,0.0,1,1,60,0,0.8314832214935343,0.6213905869317772,0.13656581511049248,2.751359539537759,49.88899328961205,13,0.709022581564406,0.6380128500842939,0.031208030563284396,2.7317992937627706,42.54135489386436,13,0.49415604485826276,0.27980645963910594,0.04780106421088577,1.1718255547859677,29.649362691495764,17,0.877216706679759,0.6200886784076003,0.15368558752089792,2.8373574193173776,52.63300240078554,13,0.9249533799080013,0.7001511782772237,0.11008163661159823,3.528473093846279,55.49720279448008,12,0.5665196675213565,0.500092638201058,0.047487609605705576,2.4964829639621655,33.99118005128139,13,0.7161774944082979,0.5916281931738662,0.08748390959901299,3.1191672596341276,42.97064966449788,15,0.9544396135543177,0.6912183941563803,0.1891666698093002,3.5453877437540213,57.266376813259065,14,3.884477292773983,51.14640670914482,-82.95344615010819,78.68562758160901,233.06863756643898,16,-6.501679772701038,40.84336438276792,-68.26520572717095,88.47393857770477,-390.10078636206225,13,0.3380389864006651,42.3120900681741,-82.7900096231524,80.80817485881953,20.282339184039905,12,1
8040,-0.29642650265,2.3960257725830902,-4.565764828,4.914461462,-17.785590158999998,14,-0.1307278179333334,2.0172113015334334,-3.486260418,5.531993646,-7.843669076000004,13,-0.06961164991666666,0.8577368023202561,-2.268144158,2.863646203,-4.176698995,13,0.7654543272166666,2.0902836005962806,-1.159656458,8.215888426,45.927259633,12,0.4901223363166665,2.213105838102075,-6.380034411,6.336434894,29.40734017899999,10,-0.04866049801666667,0.6495246932136594,-2.414139386,1.822439941,-2.919629881,14,1.0,0.0,1,1,60,0,2.6717750256016384,1.6301677886119816,0.16109069792063854,6.6729828944656395,160.3065015360983,18,1.7508914339613264,1.3075093505724777,0.19906387186562488,5.749954294450182,105.05348603767959,15,2.1496756969653403,1.3680308416617144,0.21068564813685142,4.914744047872436,128.98054181792043,16,2.8131170161545542,1.6154572233248006,0.45670648290936555,6.827508239146262,168.78702096927324,17,2.0353502874006555,2.4278386225919055,0.11568236054344344,8.43641953667441,122.12101724403934,14,1.5435064434022423,1.773027686049484,0.039290295215603725,6.821503357807615,92.61038660413453,14,1.4080533768272294,1.8366298131871774,0.06165285960972063,8.22220313536905,84.48320260963376,18,2.118726392628798,2.4426357885756054,0.12037525262359688,8.442569299068476,127.12358355772787,16,-9.819163516503377,39.65246784399493,-76.71131279149138,61.64390311324909,-589.1498109902026,14,-6.604112204469367,51.41604389349967,-82.4226855137761,81.57497611672993,-396.246732268162,15,21.353516411040648,42.84700335728808,-74.51594620622076,82.6058676256289,1281.210984662439,13,1
8100,0.47611059055,3.440804410493289,-5.256358223,11.61013053,28.566635433,16,-0.1560326610666666,1.7742902555071565,-7.464725852,3.086368949,-9.361959663999997,13,0.2826725290666667,1.45533247558787,-3.99216066,4.157312748,16.960351744,13,-1.1289147439833331,3.281628562966487,-8.277133229,16.46416925,-67.73488463899999,10,-0.35871235593333334,3.4995172231054794,-6.800181145,18.01481057,-21.522741356,12,-0.1072830217,1.5989936100848305,-4.128478351,8.607828892,-6.4369813019999995,14,1.0,0.0,1,1,60,0,2.661240383256308,2.835539705056492,0.040577981758535366,12.584074317624012,159.67442299537848,13,1.5763154394078887,1.6867810489644055,0.0065855402133642,7.649994096690153,94.57892636447332,16,2.625383535425774,2.694335896423953,0.03232157382575324,11.661689845987514,157.52301212554644,15,2.9207290552235374,2.9608323363136457,0.14896377212989753,12.631658860650665,175.24374331341224,12,3.476453856980403,3.485977236745525,0.08618776925595212,24.404964023034935,208.58723141882416,15,2.495137576623714,2.9350859448630255,0.2047010702653752,18.48182170046177,149.70825459742284,15,2.759984200659024,2.6243089496005005,0.10855617465267771,16.973897684012396,165.59905203954142,13,3.7497792678595867,3.565379776950031,0.2613594333257002,24.75169898128824,224.9867560715752,15,3.977920726754785,31.06970977391434,-66.73957518251582,85.98191934020049,238.6752436052871,14,4.190725567292997,55.25862952563358,-79.37340823673571,89.26852085338847,251.44353403757984,14,-4.586072224364329,41.737799562139124,-83.73180106274279,75.47506197455363,-275.1643334618597,12,1
8160,-0.036947463683333334,4.50479113961037,-8.917905724,15.20999772,-2.216847821,12,0.23155726824999998,2.957619683769451,-11.65943898,8.716287944,13.893436094999998,14,-0.5343925946333334,1.6790994806142023,-4.664730305,2.434488999,-32.06355567800001,14,0.2530517683333333,4.211949819969797,-7.022799699,9.085645639,15.1831061,9,-0.06420801626666664,2.550053868443116,-6.862940537,9.477524794,-3.852480975999998,12,-0.09023365449999998,1.3856512106196852,-4.525349098,2.541245715,-5.414019269999999,11,1.0,0.0,1,1,60,0,4.146358795939022,3.4077686522497093,0.09256534628215447,15.298488763072092,248.7815277563413,14,2.462876915626801,2.3965100227049865,0.17911066422697883,11.702780454993023,147.77261493760807,12,3.6223421362034576,3.1718391683282703,0.1299523896382465,15.294100009092693,217.34052817220746,13,4.408214756764669,3.5276967927096643,0.21672179884531223,15.382107231441566,264.49288540588014,14,4.1824415743634775,2.5540757912089633,0.3450150221038432,9.494128018832605,250.94649446180864,13,2.2159298915136088,1.8551833315088366,0.06301531251093745,9.498171130543666,132.95579349081652,14,3.735360055933224,2.3546860490529262,0.3258125923145564,9.08654557543193,224.12160335599344,12,4.387131819769533,2.5822032864452993,0.6311358762104854,9.514738327573212,263.227909186172,11,-3.8192305563284377,36.78130698321132,-86.78417868966908,71.7846514276177,-229.15383337970627,14,1.6468055806085913,55.61930639400259,-81.05700626428637,84.0016780529679,98.80833483651547,11,-4.170535283225174,33.90860235819336,-61.85905751739023,84.93089471620084,-250.23211699351043,13,1
8220,-0.3280308773833333,5.198517838533617,-7.459177953,15.75572684,-19.681852643,11,-0.05834060166666667,2.402406320023687,-9.73932311,9.098346892,-3.5004361000000004,14,-0.0097872109,0.8658876076390227,-2.385964647,3.040045758,-0.5872326539999999,16,0.056420380449999974,1.1607856307631952,-2.285787231,3.302334678,3.3852228269999984,9,-0.0011763970333333392,1.2490927560837826,-3.095389617,2.801506565,-0.07058382200000035,8,-0.0017527248666666586,0.47586055287543755,-2.463609834,0.92152133,-0.10516349199999951,16,1.0,0.0,1,1,60,0,4.262105413663547,3.7994210225896006,0.05385309672821857,18.194033209375608,255.72632481981285,15,1.7614041168508172,1.8356868580307601,0.09093240844851778,9.765059899695064,105.68424701104904,19,3.858447934150029,3.569862956250907,0.019708710317522377,15.75997074972463,231.50687604900173,13,4.363920423847601,3.7805177180249747,0.18201581566435163,18.19770848759101,261.83522543085604,15,1.3742494554083038,0.9951500039586487,0.18863255605245843,4.303874257990865,82.45496732449823,12,1.0437598540644535,0.8238815957571886,0.097474830685333,3.14546554607207,62.625591243867206,14,1.003494521039803,0.7436651206982449,0.09331377382528767,3.403325521868443,60.20967126238818,11,1.442336438268753,1.0108148681955684,0.20439544453516126,4.40806801689121,86.54018629612517,13,-3.8115573850555777,36.70200660522664,-77.93061262257677,88.98706369694028,-228.69344310333466,13,-4.140273252725407,59.86401040144921,-82.59837432902326,87.46028531599208,-248.41639516352444,13,0.6259778886929035,45.2419433951854,-75.03980437181345,81.19746132628003,37.55867332157421,9,1
8280,0.10479853651666665,1.316802912040112,-3.631635851,2.947868934,6.287912190999999,9,-0.10496322678333332,1.0212367845454637,-3.962781487,1.78189291,-6.297793606999999,8,0.024365380883333333,0.230771129548599,-0.653774717,0.640463544,1.461922853,11,0.06543379311666668,1.2316300979042778,-3.851540835,3.97788993,3.926027587000001,11,-0.1018721726,1.9235786156979584,-4.178563464,4.265135606,-6.112330356,11,-0.030265278316666675,0.750154286918461,-2.041671332,3.551784279,-1.8159166990000004,14,1.0,0.0,1,1,60,0,1.2494829494221762,1.1007263900304796,0.12337568199305095,5.179587150064092,74.96897696533057,10,0.7321976036845851,0.7501917311021272,0.060874922363178256,3.9666190666800962,43.93185622107511,10,0.9935160634495032,0.8917362837213292,0.05985318708752785,3.675009386180079,59.61096380697019,12,1.2718304841303234,1.0991621773567544,0.13210311655178572,5.182523782053413,76.3098290478194,10,1.8376534674300282,1.340808832603541,0.11890682379318533,4.903762781125845,110.2592080458017,13,1.6517672762746658,1.2246605205926997,0.12313207170282395,5.550365150341061,99.10603657647995,14,1.0490331681254765,0.9827548948181731,0.08867083450505611,4.061702222768407,62.94199008752859,14,1.9381723450575463,1.4055093766512383,0.1363137130266725,5.889720424944702,116.29034070345278,14,-3.934851750247313,40.0660926324448,-76.43075321013744,77.64803024079846,-236.09110501483877,10,20.426651486362896,51.66691755106687,-79.46251394836433,83.7694332135295,1225.5990891817737,11,-0.11445315530108217,57.13214250891352,-81.35155392365577,85.47081485730264,-6.867189318064931,15,1
8340,-0.0489156144,0.2860584729431221,-0.715412852,0.500179784,-2.934936864,12,0.040925515800000006,0.30252011321029865,-0.586880487,0.805667952,2.4555309480000003,13,-0.011278670116666667,0.12921010632503785,-0.317261226,0.305537869,-0.676720207,12,-0.040012490633333335,0.2669599240823445,-0.703832124,0.494879336,-2.400749438,12,0.05343849776666666,0.319291538726174,-0.717913142,0.762742014,3.206309866,13,-0.007628700733333337,0.13326931735444358,-0.313135704,0.252236431,-0.4577220440000002,14,1.0,0.0,1,1,60,0,0.3591478471641231,0.21520001751229043,0.01605671190776848,0.8564602056271768,21.548870829847388,14,0.27752541082163884,0.1781026038983653,0.011913960758171105,0.8091565163352252,16.65152464929833,14,0.2687161541615581,0.16629827414775236,0.028110405105990378,0.7790942620407283,16.122969249693487,16,0.38698762767766887,0.20496668933637507,0.053026611954212356,0.9103276356131121,23.219257660660134,14,0.36501650081726544,0.2055519305577123,0.04087687025087054,1.0053750236755752,21.900990049035926,17,0.3002261537939166,0.1760897143820271,0.06747022109897462,0.7632195742931399,18.013569227634996,17,0.2577375991647724,0.15218755134821055,0.02066369570643596,0.7043105532163031,15.464255949886343,17,0.3947453601418028,0.1926182988719837,0.09062937812347355,1.0057100152768526,23.684721608508166,16,3.14134364431347,45.21453595193873,-78.5632524673937,80.71494418811967,188.4806186588082,14,-8.863504225132614,44.522074808169435,-86.49410079749492,76.58962644118222,-531.8102535079569,12,7.78592280351456,47.996950201096794,-85.92789396251243,83.17580590366597,467.1553682108736,13,1
8400,-0.005717991700000002,0.4005554720551653,-0.869889479,0.789285724,-0.3430795020000001,7,-0.04066377608333333,0.43615809667651895,-1.23014063,0.778386068,-2.4398265649999997,7,0.014162621583333338,0.11414601417947408,-0.230355331,0.263855008,0.8497572950000003,16,-0.019545424416666665,0.3116891134673855,-0.601857982,0.838262327,-1.1727254649999999,11,-0.013926777766666676,0.48268310906507417,-0.938644599,1.030647834,-0.8356066660000006,9,0.005598035566666669,0.11319643524752591,-0.250036139,0.296042913,0.3358821340000001,11,1.0,0.0,1,1,60,0,0.4857006717398391,0.33539507321441653,0.04019413817420956,1.5066365438458236,29.142040304390346,12,0.3589102677577168,0.2723028351289397,0.03660727771568011,1.231064963317999,21.534616065463005,12,0.3424519785399305,0.23334563679389958,0.00966857638101189,0.8745126612202819,20.54711871239583,12,0.500519349386874,0.332957906683574,0.07625006626542838,1.5073913392294775,30.031160963212443,12,0.5027046370968284,0.27152094348705696,0.06228219596467039,1.1188495116023494,30.162278225809708,12,0.4165554280536971,0.2637538881406424,0.05515291191458682,1.03136226106298,24.993325683221826,13,0.2912123780759356,0.15537660079460003,0.0642317568969613,0.8687689792856427,17.472742684556135,14,0.5174081943269017,0.26704945656475,0.11008207705657297,1.1195076531354606,31.044491659614103,12,1.4546434029605222,48.86717065332748,-84.78904082775496,83.45546336775848,87.27860417763134,11,-2.7887074236355733,44.125827389335846,-81.4867555954757,72.50991573943452,-167.3224454181344,7,-3.4499964500922817,52.661299932981606,-81.0114930044366,77.30563432807386,-206.99978700553692,11,1
8460,0.024827395749999998,0.1224001077375837,-0.268988378,0.278622981,1.489643745,17,0.021090971016666668,0.15061415088252322,-0.27384547,0.520181915,1.265458261,17,0.0196537445,0.057112520774192536,-0.136953514,0.136858059,1.17922467,17,0.00998867106666667,0.13152227230441077,-0.414144132,0.26526324,0.5993202640000002,17,-0.021125428233333333,0.14968800353282113,-0.589805089,0.229844092,-1.267525694,16,0.0033429073333333336,0.05175143320709238,-0.151090806,0.116330147,0.20057444000000002,17,1.0,0.0,1,1,60,0,0.16165078457948245,0.11032565580299877,0.007238172630614719,0.5550195924868929,9.699047074768947,18,0.12822221684328725,0.1003596073437178,0.024460161945576934,0.5237166224481528,7.693333010597234,17,0.11393759887724225,0.0778555296882399,0.0017009942129369517,0.30837767185126924,6.836255932634535,19,0.17283973488315643,0.10963747221502627,0.04513951589525464,0.558333792618493,10.370384092989386,17,0.1658606285073639,0.11083277486279319,0.026793534876381746,0.7206839841985746,9.951637710441835,16,0.12629579829554807,0.09658645464385018,0.002898438172889841,0.5899192193116606,7.577747897732884,17,0.11550669118110798,0.08075407219680991,0.03171599999730573,0.41430665499484154,6.930401470866479,20,0.17338335072097935,0.11125729709128766,0.034105856380862,0.7207773910045406,10.403001043258762,17,-0.6756766403753083,48.055084598241514,-89.30725138609203,73.56311326700302,-40.5405984225185,16,14.575156953203388,41.387890753241095,-72.94893592695678,72.10235432191634,874.5094171922033,17,-6.628380776712659,46.978820509134636,-79.60256753493907,74.85082777424326,-397.7028466027595,14,1
8520,-0.003178727299999995,0.24873279465657944,-0.736066333,0.666990047,-0.1907236379999997,11,0.0008532615166666637,0.16352407163306867,-0.464197947,0.43782865,0.05119569099999982,14,-0.005723124999999999,0.09184761290194587,-0.187822983,0.225081178,-0.34338749999999996,14,0.0020467639333333343,0.22176136158596113,-0.532339651,0.539836556,0.12280583600000006,12,-0.005197902651666664,0.1574911118026868,-0.353515374,0.341922275,-0.3118741590999998,13,-0.0077761738833333335,0.06535650107376224,-0.121772417,0.136785792,-0.466570433,18,1.0,0.0,1,1,60,0,0.24466360003109616,0.1665661518845433,0.02810063187788915,0.74846373031595,14.67981600186577,16,0.1589804915755897,0.09750370568857365,0.028733806467378612,0.4644796917351445,9.538829494535381,19,0.20470015164612052,0.1665389262715991,0.020950376473106085,0.7558304802877713,12.282009098767231,15,0.26213448782529647,0.16495239415784482,0.041470839061655516,0.7679088643546469,15.728069269517789,17,0.22446477175877586,0.15091348829431714,0.0031299002888049007,0.6008469227469921,13.467886305526552,13,0.14276046142773471,0.09185809733814206,0.010664662302192695,0.35792520149146156,8.565627685664083,15,0.17872761411228316,0.14501845203309252,0.010609353478989614,0.5568966332157238,10.72365684673699,18,0.23513542189783554,0.14872959186700696,0.010864844202284264,0.6102883622033232,14.108125313870133,14,4.723636009295608,40.494898972989645,-79.20089816753105,81.33407641036588,283.4181605577365,13,1.0200058205014446,49.394421258730766,-74.35348903391632,77.92179279157268,61.20034923008668,14,0.7569115240026085,44.49745020899914,-74.78278070586106,74.0584239449724,45.41469144015651,14,1
8580,-0.008958778933333333,0.35179239587097083,-0.896899316,0.803584988,-0.537526736,9,-0.027585273,0.22652921259165473,-0.609378943,0.361440344,-1.65511638,11,0.006510062300000002,0.12611346488281347,-0.309913914,0.336783159,0.3906037380000001,13,0.007888277816666667,0.24485237710370467,-0.697436989,0.669529379,0.473296669,12,-0.010195199416666667,0.21546813813951723,-0.329603651,0.470748608,-0.611711965,11,-0.0047655894,0.09374948588203641,-0.232586194,0.270368328,-0.28593536399999997,14,1.0,0.0,1,1,60,0,0.33835925163040476,0.24392908436001987,0.023097615392955396,0.8969147588963172,20.301555097824284,13,0.22081228819285592,0.13584019871236375,0.015404041474133242,0.6154566701476661,13.248737291571356,15,0.2829941723884489,0.24154529331881905,0.0036665891680041003,0.9489336210357746,16.979650343306933,13,0.35883017231180936,0.24685034716692286,0.023111761341898934,0.9489482171419251,21.52981033870856,12,0.2749490165258479,0.17224959335484705,0.00788404824276691,0.7481496851826634,16.496940991550876,18,0.20642965476929026,0.10958478094331892,0.037120562291221536,0.47110953867792255,12.385779286157415,16,0.20096662547827304,0.16660104485701233,0.01791403628370661,0.7109792262129329,12.057997528696383,17,0.28898439669798937,0.17445002596960202,0.05128250191414805,0.7607897593421412,17.339063801879362,18,-6.231788648718998,43.216716573953335,-80.87168433765322,75.24569141762814,-373.9073189231399,15,6.295851953460913,46.615608233225565,-87.56127595484139,77.71822528994917,377.7511172076548,13,-11.882774658258047,48.37804726629888,-78.94315639656439,73.67673086124681,-712.9664794954828,15,1
